,COICOP,measure,weights,date,cpi,food_subcategory,sheet
586,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-10-01,98.93010635711374,False,All Rwanda
587,06,Health,121.09522911844475,2011-10-01,87.83553892826441,False,All Rwanda
588,07,Transport,772.5927231856721,2011-10-01,98.85594535597887,False,All Rwanda
589,08,Communication,238.1321768462081,2011-10-01,105.43598003647702,False,All Rwanda
590,09,Recreation and culture,218.13981330048003,2011-10-01,103.16686276283293,False,All Rwanda
591,10,Education,200.9885867838568,2011-10-01,72.72709944847445,False,All Rwanda
592,11,Restaurants and hotels,643.9875038495742,2011-10-01,89.9825556657503,False,All Rwanda
593,12,Miscellaneous goods and services,515.9834508284413,2011-10-01,94.78171940922206,False,All Rwanda
594,00,GENERAL INDEX (CPI),10000.000000000005,2011-11-01,88.40479244323683,False,All Rwanda
595,01,Food and non-alcoholic beverages,3903.5428337111343,2011-11-01,84.32134061461234,False,All Rwanda
596,01.1.1,Bread and cereals ,662.2591994582781,2011-11-01,93.35867772486556,True,All Rwanda
597,01.1.2,Meat,173.7715732678241,2011-11-01,92.64103247363846,True,All Rwanda
598,01.1.4,"Milk, cheese and eggs",112.97526668095993,2011-11-01,87.29075084326011,True,All Rwanda
599,01.1.7,Vegetables ,1842.8570486570281,2011-11-01,82.86128021011952,True,All Rwanda
600,01.2,Non-alcoholic beverages ,114.62930950425736,2011-11-01,89.33102601716372,True,All Rwanda
601,02,Alcoholic beverages and tobacco,680.8440217778525,2011-11-01,87.2598117374437,False,All Rwanda
602,03,Clothing and footwear,530.9944773078367,2011-11-01,95.6000755358206,False,All Rwanda
603,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-11-01,96.25764257843366,False,All Rwanda
604,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-11-01,99.29939637115332,False,All Rwanda
605,06,Health,121.09522911844475,2011-11-01,87.5268175543463,False,All Rwanda
606,07,Transport,772.5927231856721,2011-11-01,98.50965243581936,False,All Rwanda
607,08,Communication,238.1321768462081,2011-11-01,103.16450744382344,False,All Rwanda
608,09,Recreation and culture,218.13981330048003,2011-11-01,101.70621853994896,False,All Rwanda
609,10,Education,200.9885867838568,2011-11-01,72.72709944847445,False,All Rwanda
610,11,Restaurants and hotels,643.9875038495742,2011-11-01,89.53864327509055,False,All Rwanda
611,12,Miscellaneous goods and services,515.9834508284413,2011-11-01,94.11030006745895,False,All Rwanda
612,00,GENERAL INDEX (CPI),10000.000000000005,2011-12-01,87.66586586801547,False,All Rwanda
613,01,Food and non-alcoholic beverages,3903.5428337111343,2011-12-01,83.4469860727339,False,All Rwanda
614,01.1.1,Bread and cereals ,662.2591994582781,2011-12-01,93.92618538011001,True,All Rwanda
615,01.1.2,Meat,173.7715732678241,2011-12-01,93.56924513949122,True,All Rwanda
616,01.1.4,"Milk, cheese and eggs",112.97526668095993,2011-12-01,89.00315364775287,True,All Rwanda
617,01.1.7,Vegetables ,1842.8570486570281,2011-12-01,80.81858642378195,True,All Rwanda
618,01.2,Non-alcoholic beverages ,114.62930950425736,2011-12-01,90.13398630178968,True,All Rwanda
619,02,Alcoholic beverages and tobacco,680.8440217778525,2011-12-01,86.03830293593059,False,All Rwanda
620,03,Clothing and footwear,530.9944773078367,2011-12-01,95.81491049789454,False,All Rwanda
621,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2011-12-01,94.75617733520704,False,All Rwanda
622,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-12-01,98.91876701115382,False,All Rwanda
623,06,Health,121.09522911844475,2011-12-01,87.46184669418639,False,All Rwanda
624,07,Transport,772.5927231856721,2011-12-01,98.78156476590715,False,All Rwanda
625,08,Communication,238.1321768462081,2011-12-01,102.97233638803304,False,All Rwanda
626,09,Recreation and culture,218.13981330048003,2011-12-01,101.66402840688622,False,All Rwanda
627,10,Education,200.9885867838568,2011-12-01,72.72709944847445,False,All Rwanda
628,11,Restaurants and hotels,643.9875038495742,2011-12-01,89.89709646575619,False,All Rwanda
629,12,Miscellaneous goods and services,515.9834508284413,2011-12-01,93.94222926703277,False,All Rwanda
630,00,GENERAL INDEX (CPI),10000.000000000005,2012-01-01,86.91653115818153,False,All Rwanda
631,01,Food and non-alcoholic beverages,3903.5428337111343,2012-01-01,81.77637242245699,False,All Rwanda
632,01.1.1,Bread and cereals ,662.2591994582781,2012-01-01,95.49533135103106,True,All Rwanda
633,01.1.2,Meat,173.7715732678241,2012-01-01,94.02399810272789,True,All Rwanda
634,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-01-01,84.39295159690948,True,All Rwanda
635,01.1.7,Vegetables ,1842.8570486570281,2012-01-01,78.63000821093742,True,All Rwanda
636,01.2,Non-alcoholic beverages ,114.62930950425736,2012-01-01,90.01946312114615,True,All Rwanda
637,02,Alcoholic beverages and tobacco,680.8440217778525,2012-01-01,89.04404404227724,False,All Rwanda
638,03,Clothing and footwear,530.9944773078367,2012-01-01,96.21788913708426,False,All Rwanda
639,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-01-01,95.66352829002653,False,All Rwanda
640,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-01-01,95.92088522237464,False,All Rwanda
641,06,Health,121.09522911844475,2012-01-01,87.52137410322958,False,All Rwanda
642,07,Transport,772.5927231856721,2012-01-01,97.70395702759033,False,All Rwanda
643,08,Communication,238.1321768462081,2012-01-01,103.61767896182991,False,All Rwanda
644,09,Recreation and culture,218.13981330048003,2012-01-01,100.71766366466042,False,All Rwanda
645,10,Education,200.9885867838568,2012-01-01,77.02950362587481,False,All Rwanda
646,11,Restaurants and hotels,643.9875038495742,2012-01-01,90.57308476071088,False,All Rwanda
647,12,Miscellaneous goods and services,515.9834508284413,2012-01-01,93.91879965533228,False,All Rwanda
648,00,GENERAL INDEX (CPI),10000.000000000005,2012-02-01,88.2875086268758,False,All Rwanda
649,01,Food and non-alcoholic beverages,3903.5428337111343,2012-02-01,84.26569607625777,False,All Rwanda
650,01.1.1,Bread and cereals ,662.2591994582781,2012-02-01,93.16410699817642,True,All Rwanda
651,01.1.2,Meat,173.7715732678241,2012-02-01,94.70676516931036,True,All Rwanda
652,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-02-01,86.53049962145072,True,All Rwanda
653,01.1.7,Vegetables ,1842.8570486570281,2012-02-01,84.42971282432255,True,All Rwanda
654,01.2,Non-alcoholic beverages ,114.62930950425736,2012-02-01,95.90043209288689,True,All Rwanda
655,02,Alcoholic beverages and tobacco,680.8440217778525,2012-02-01,91.3007295585015,False,All Rwanda
656,03,Clothing and footwear,530.9944773078367,2012-02-01,95.6254075037214,False,All Rwanda
657,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-02-01,94.81409834504652,False,All Rwanda
658,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-02-01,98.51445062074993,False,All Rwanda
659,06,Health,121.09522911844475,2012-02-01,87.62447614545745,False,All Rwanda
660,07,Transport,772.5927231856721,2012-02-01,96.86647645621584,False,All Rwanda
661,08,Communication,238.1321768462081,2012-02-01,102.96842991330588,False,All Rwanda
662,09,Recreation and culture,218.13981330048003,2012-02-01,100.34298289388803,False,All Rwanda
663,10,Education,200.9885867838568,2012-02-01,77.02950362587481,False,All Rwanda
664,11,Restaurants and hotels,643.9875038495742,2012-02-01,91.16816229790334,False,All Rwanda
665,12,Miscellaneous goods and services,515.9834508284413,2012-02-01,92.66748158468658,False,All Rwanda
666,00,GENERAL INDEX (CPI),10000.000000000005,2012-03-01,91.60620062354904,False,All Rwanda
667,01,Food and non-alcoholic beverages,3903.5428337111343,2012-03-01,89.59319557781882,False,All Rwanda
668,01.1.1,Bread and cereals ,662.2591994582781,2012-03-01,97.65411323523865,True,All Rwanda
669,01.1.2,Meat,173.7715732678241,2012-03-01,95.27131987225513,True,All Rwanda
670,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-03-01,88.77617235351875,True,All Rwanda
671,01.1.7,Vegetables ,1842.8570486570281,2012-03-01,91.2793814354804,True,All Rwanda
672,01.2,Non-alcoholic beverages ,114.62930950425736,2012-03-01,95.53231666337099,True,All Rwanda
673,02,Alcoholic beverages and tobacco,680.8440217778525,2012-03-01,90.79804413039518,False,All Rwanda
674,03,Clothing and footwear,530.9944773078367,2012-03-01,96.88379053678773,False,All Rwanda
675,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-03-01,95.32170905497453,False,All Rwanda
676,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-03-01,98.33963084495402,False,All Rwanda
677,06,Health,121.09522911844475,2012-03-01,88.2419614856664,False,All Rwanda
678,07,Transport,772.5927231856721,2012-03-01,97.09775272315781,False,All Rwanda
679,08,Communication,238.1321768462081,2012-03-01,104.38433214568983,False,All Rwanda
680,09,Recreation and culture,218.13981330048003,2012-03-01,100.19901516232254,False,All Rwanda
681,10,Education,200.9885867838568,2012-03-01,77.02950362587481,False,All Rwanda
682,11,Restaurants and hotels,643.9875038495742,2012-03-01,91.42488122989556,False,All Rwanda
683,12,Miscellaneous goods and services,515.9834508284413,2012-03-01,96.28376837371246,False,All Rwanda
684,00,GENERAL INDEX (CPI),10000.000000000005,2012-04-01,93.03240739620253,False,All Rwanda
685,01,Food and non-alcoholic beverages,3903.5428337111343,2012-04-01,91.78191087839649,False,All Rwanda
686,01.1.1,Bread and cereals ,662.2591994582781,2012-04-01,101.15450551874312,True,All Rwanda
687,01.1.2,Meat,173.7715732678241,2012-04-01,95.9031873688776,True,All Rwanda
688,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-04-01,88.14741424585576,True,All Rwanda
689,01.1.7,Vegetables ,1842.8570486570281,2012-04-01,91.89558373971497,True,All Rwanda
690,01.2,Non-alcoholic beverages ,114.62930950425736,2012-04-01,95.47884446689847,True,All Rwanda
691,02,Alcoholic beverages and tobacco,680.8440217778525,2012-04-01,93.69095496105685,False,All Rwanda
692,03,Clothing and footwear,530.9944773078367,2012-04-01,97.66625535878464,False,All Rwanda
693,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-04-01,95.91105029136043,False,All Rwanda
694,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-04-01,98.05099862848195,False,All Rwanda
695,06,Health,121.09522911844475,2012-04-01,88.31809442497043,False,All Rwanda
696,07,Transport,772.5927231856721,2012-04-01,97.55662975708309,False,All Rwanda
697,08,Communication,238.1321768462081,2012-04-01,104.17782748286139,False,All Rwanda
698,09,Recreation and culture,218.13981330048003,2012-04-01,100.24535917967728,False,All Rwanda
699,10,Education,200.9885867838568,2012-04-01,77.02950362587481,False,All Rwanda
700,11,Restaurants and hotels,643.9875038495742,2012-04-01,91.2313226488549,False,All Rwanda
701,12,Miscellaneous goods and services,515.9834508284413,2012-04-01,94.28943793310378,False,All Rwanda
702,00,GENERAL INDEX (CPI),10000.000000000005,2012-05-01,94.47348128744981,False,All Rwanda
703,01,Food and non-alcoholic beverages,3903.5428337111343,2012-05-01,93.74194691357229,False,All Rwanda
704,01.1.1,Bread and cereals ,662.2591994582781,2012-05-01,104.57545930741142,True,All Rwanda
705,01.1.2,Meat,173.7715732678241,2012-05-01,96.66645346120086,True,All Rwanda
706,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-05-01,88.64666977130626,True,All Rwanda
707,01.1.7,Vegetables ,1842.8570486570281,2012-05-01,93.2817950846366,True,All Rwanda
708,01.2,Non-alcoholic beverages ,114.62930950425736,2012-05-01,96.43184142573439,True,All Rwanda
709,02,Alcoholic beverages and tobacco,680.8440217778525,2012-05-01,96.12765613074137,False,All Rwanda
710,03,Clothing and footwear,530.9944773078367,2012-05-01,97.98708656636096,False,All Rwanda
711,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-05-01,97.30099086341458,False,All Rwanda
712,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-05-01,98.3621117408993,False,All Rwanda
713,06,Health,121.09522911844475,2012-05-01,88.1714646395645,False,All Rwanda
714,07,Transport,772.5927231856721,2012-05-01,97.83356723438733,False,All Rwanda
715,08,Communication,238.1321768462081,2012-05-01,103.84462648912861,False,All Rwanda
716,09,Recreation and culture,218.13981330048003,2012-05-01,99.47884735462036,False,All Rwanda
717,10,Education,200.9885867838568,2012-05-01,77.02950362587481,False,All Rwanda
718,11,Restaurants and hotels,643.9875038495742,2012-05-01,91.42009018897072,False,All Rwanda
719,12,Miscellaneous goods and services,515.9834508284413,2012-05-01,94.39801454368917,False,All Rwanda
720,00,GENERAL INDEX (CPI),10000.000000000005,2012-06-01,93.98940194347605,False,All Rwanda
721,01,Food and non-alcoholic beverages,3903.5428337111343,2012-06-01,92.97501255643796,False,All Rwanda
722,01.1.1,Bread and cereals ,662.2591994582781,2012-06-01,105.22351297402008,True,All Rwanda
723,01.1.2,Meat,173.7715732678241,2012-06-01,97.34434948981901,True,All Rwanda
724,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-06-01,90.27625524365449,True,All Rwanda
725,01.1.7,Vegetables ,1842.8570486570281,2012-06-01,90.87957106977903,True,All Rwanda
726,01.2,Non-alcoholic beverages ,114.62930950425736,2012-06-01,98.3477305159937,True,All Rwanda
727,02,Alcoholic beverages and tobacco,680.8440217778525,2012-06-01,98.4109133612104,False,All Rwanda
728,03,Clothing and footwear,530.9944773078367,2012-06-01,98.18960571152645,False,All Rwanda
729,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-06-01,96.33716320154598,False,All Rwanda
730,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-06-01,97.24934685011515,False,All Rwanda
731,06,Health,121.09522911844475,2012-06-01,88.52681978883201,False,All Rwanda
732,07,Transport,772.5927231856721,2012-06-01,98.19085072406776,False,All Rwanda
733,08,Communication,238.1321768462081,2012-06-01,103.83109691934325,False,All Rwanda
734,09,Recreation and culture,218.13981330048003,2012-06-01,99.83738656102423,False,All Rwanda
735,10,Education,200.9885867838568,2012-06-01,77.02950362587481,False,All Rwanda
736,11,Restaurants and hotels,643.9875038495742,2012-06-01,91.99285600116404,False,All Rwanda
737,12,Miscellaneous goods and services,515.9834508284413,2012-06-01,94.14609276461663,False,All Rwanda
738,00,GENERAL INDEX (CPI),10000.000000000005,2012-07-01,94.75804939180519,False,All Rwanda
739,01,Food and non-alcoholic beverages,3903.5428337111343,2012-07-01,94.0257209966297,False,All Rwanda
740,01.1.1,Bread and cereals ,662.2591994582781,2012-07-01,103.80526549630218,True,All Rwanda
741,01.1.2,Meat,173.7715732678241,2012-07-01,96.65033040225208,True,All Rwanda
742,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-07-01,89.63827067482731,True,All Rwanda
743,01.1.7,Vegetables ,1842.8570486570281,2012-07-01,93.27476449471094,True,All Rwanda
744,01.2,Non-alcoholic beverages ,114.62930950425736,2012-07-01,102.26933786662022,True,All Rwanda
745,02,Alcoholic beverages and tobacco,680.8440217778525,2012-07-01,97.58057746989996,False,All Rwanda
746,03,Clothing and footwear,530.9944773078367,2012-07-01,98.24797638175689,False,All Rwanda
747,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-07-01,97.69152612815915,False,All Rwanda
748,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-07-01,97.02277518358576,False,All Rwanda
749,06,Health,121.09522911844475,2012-07-01,88.82437894330775,False,All Rwanda
750,07,Transport,772.5927231856721,2012-07-01,98.06162351242382,False,All Rwanda
751,08,Communication,238.1321768462081,2012-07-01,103.56836899609861,False,All Rwanda
752,09,Recreation and culture,218.13981330048003,2012-07-01,99.36100460913408,False,All Rwanda
753,10,Education,200.9885867838568,2012-07-01,77.02950362587481,False,All Rwanda
754,11,Restaurants and hotels,643.9875038495742,2012-07-01,91.85529087849184,False,All Rwanda
755,12,Miscellaneous goods and services,515.9834508284413,2012-07-01,94.95197746728044,False,All Rwanda
756,00,GENERAL INDEX (CPI),10000.000000000005,2012-08-01,95.87597593876613,False,All Rwanda
757,01,Food and non-alcoholic beverages,3903.5428337111343,2012-08-01,95.92125444535024,False,All Rwanda
758,01.1.1,Bread and cereals ,662.2591994582781,2012-08-01,104.6493319556278,True,All Rwanda
759,01.1.2,Meat,173.7715732678241,2012-08-01,96.41372158935664,True,All Rwanda
760,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-08-01,85.25505980122001,True,All Rwanda
761,01.1.7,Vegetables ,1842.8570486570281,2012-08-01,96.89213888928845,True,All Rwanda
762,01.2,Non-alcoholic beverages ,114.62930950425736,2012-08-01,101.18632808705988,True,All Rwanda
763,02,Alcoholic beverages and tobacco,680.8440217778525,2012-08-01,98.45954790778737,False,All Rwanda
764,03,Clothing and footwear,530.9944773078367,2012-08-01,98.49502950850538,False,All Rwanda
765,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-08-01,97.02959012974061,False,All Rwanda
766,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-08-01,101.1888819943944,False,All Rwanda
767,06,Health,121.09522911844475,2012-08-01,89.13170414073974,False,All Rwanda
768,07,Transport,772.5927231856721,2012-08-01,97.52180669521314,False,All Rwanda
769,08,Communication,238.1321768462081,2012-08-01,103.34532889118879,False,All Rwanda
770,09,Recreation and culture,218.13981330048003,2012-08-01,99.71519342426457,False,All Rwanda
771,10,Education,200.9885867838568,2012-08-01,77.02950362587481,False,All Rwanda
772,11,Restaurants and hotels,643.9875038495742,2012-08-01,91.6665054917445,False,All Rwanda
773,12,Miscellaneous goods and services,515.9834508284413,2012-08-01,94.67129339803829,False,All Rwanda
774,00,GENERAL INDEX (CPI),10000.000000000005,2012-09-01,96.9343539596758,False,All Rwanda
775,01,Food and non-alcoholic beverages,3903.5428337111343,2012-09-01,97.7288542971889,False,All Rwanda
776,01.1.1,Bread and cereals ,662.2591994582781,2012-09-01,103.78543731540374,True,All Rwanda
777,01.1.2,Meat,173.7715732678241,2012-09-01,100.24868275073352,True,All Rwanda
778,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-09-01,84.55911540312503,True,All Rwanda
779,01.1.7,Vegetables ,1842.8570486570281,2012-09-01,100.61082475455602,True,All Rwanda
780,01.2,Non-alcoholic beverages ,114.62930950425736,2012-09-01,99.14495579962434,True,All Rwanda
781,02,Alcoholic beverages and tobacco,680.8440217778525,2012-09-01,97.01212607958927,False,All Rwanda
782,03,Clothing and footwear,530.9944773078367,2012-09-01,98.03430256616359,False,All Rwanda
783,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-09-01,97.35640372250953,False,All Rwanda
784,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-09-01,101.78764824188355,False,All Rwanda
785,06,Health,121.09522911844475,2012-09-01,89.10667877579661,False,All Rwanda
786,07,Transport,772.5927231856721,2012-09-01,97.53041528917927,False,All Rwanda
787,08,Communication,238.1321768462081,2012-09-01,102.95587586553688,False,All Rwanda
788,09,Recreation and culture,218.13981330048003,2012-09-01,99.61667472067192,False,All Rwanda
789,10,Education,200.9885867838568,2012-09-01,77.02950362587481,False,All Rwanda
790,11,Restaurants and hotels,643.9875038495742,2012-09-01,92.08189052900201,False,All Rwanda
791,12,Miscellaneous goods and services,515.9834508284413,2012-09-01,94.85955611092508,False,All Rwanda
792,00,GENERAL INDEX (CPI),10000.000000000005,2012-10-01,98.16188673763573,False,All Rwanda
793,01,Food and non-alcoholic beverages,3903.5428337111343,2012-10-01,99.76402866182605,False,All Rwanda
794,01.1.1,Bread and cereals ,662.2591994582781,2012-10-01,104.64197412085258,True,All Rwanda
795,01.1.2,Meat,173.7715732678241,2012-10-01,99.3760171928847,True,All Rwanda
796,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-10-01,83.98609710020831,True,All Rwanda
797,01.1.7,Vegetables ,1842.8570486570281,2012-10-01,102.94740020023863,True,All Rwanda
798,01.2,Non-alcoholic beverages ,114.62930950425736,2012-10-01,96.651476043528,True,All Rwanda
799,02,Alcoholic beverages and tobacco,680.8440217778525,2012-10-01,96.55160746162203,False,All Rwanda
800,03,Clothing and footwear,530.9944773078367,2012-10-01,99.18909849656521,False,All Rwanda
801,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-10-01,97.48957605329865,False,All Rwanda
802,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-10-01,100.4591864179072,False,All Rwanda
803,06,Health,121.09522911844475,2012-10-01,89.2369171094031,False,All Rwanda
804,07,Transport,772.5927231856721,2012-10-01,98.47786951019654,False,All Rwanda
805,08,Communication,238.1321768462081,2012-10-01,102.39160879856556,False,All Rwanda
806,09,Recreation and culture,218.13981330048003,2012-10-01,99.49845542615208,False,All Rwanda
807,10,Education,200.9885867838568,2012-10-01,77.02950362587481,False,All Rwanda
808,11,Restaurants and hotels,643.9875038495742,2012-10-01,91.99674619674413,False,All Rwanda
809,12,Miscellaneous goods and services,515.9834508284413,2012-10-01,94.52054940983001,False,All Rwanda
810,00,GENERAL INDEX (CPI),10000.000000000005,2012-11-01,97.34560148030842,False,All Rwanda
811,01,Food and non-alcoholic beverages,3903.5428337111343,2012-11-01,98.34646470796217,False,All Rwanda
812,01.1.1,Bread and cereals ,662.2591994582781,2012-11-01,107.07285978730788,True,All Rwanda
813,01.1.2,Meat,173.7715732678241,2012-11-01,99.01955139750238,True,All Rwanda
814,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-11-01,82.01734361291257,True,All Rwanda
815,01.1.7,Vegetables ,1842.8570486570281,2012-11-01,99.17467723203615,True,All Rwanda
816,01.2,Non-alcoholic beverages ,114.62930950425736,2012-11-01,96.81861770066769,True,All Rwanda
817,02,Alcoholic beverages and tobacco,680.8440217778525,2012-11-01,97.15319040048607,False,All Rwanda
818,03,Clothing and footwear,530.9944773078367,2012-11-01,98.98745578941434,False,All Rwanda
819,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-11-01,97.21291294287735,False,All Rwanda
820,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-11-01,99.77216343555483,False,All Rwanda
821,06,Health,121.09522911844475,2012-11-01,88.98793266259322,False,All Rwanda
822,07,Transport,772.5927231856721,2012-11-01,99.219776966581,False,All Rwanda
823,08,Communication,238.1321768462081,2012-11-01,102.38450070029413,False,All Rwanda
824,09,Recreation and culture,218.13981330048003,2012-11-01,99.66777746025663,False,All Rwanda
825,10,Education,200.9885867838568,2012-11-01,77.02950362587481,False,All Rwanda
826,11,Restaurants and hotels,643.9875038495742,2012-11-01,91.75983917983926,False,All Rwanda
827,12,Miscellaneous goods and services,515.9834508284413,2012-11-01,94.85380634586511,False,All Rwanda
828,00,GENERAL INDEX (CPI),10000.000000000005,2012-12-01,95.6931812060878,False,All Rwanda
829,01,Food and non-alcoholic beverages,3903.5428337111343,2012-12-01,95.42476275038953,False,All Rwanda
830,01.1.1,Bread and cereals ,662.2591994582781,2012-12-01,108.28752465945391,True,All Rwanda
831,01.1.2,Meat,173.7715732678241,2012-12-01,101.39027560509135,True,All Rwanda
832,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-12-01,81.14702402896661,True,All Rwanda
833,01.1.7,Vegetables ,1842.8570486570281,2012-12-01,92.7438255759085,True,All Rwanda
834,01.2,Non-alcoholic beverages ,114.62930950425736,2012-12-01,96.66213862950163,True,All Rwanda
835,02,Alcoholic beverages and tobacco,680.8440217778525,2012-12-01,96.39417593367168,False,All Rwanda
836,03,Clothing and footwear,530.9944773078367,2012-12-01,99.67051835711557,False,All Rwanda
837,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-12-01,97.04967551350416,False,All Rwanda
838,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-12-01,100.78639522060948,False,All Rwanda
839,06,Health,121.09522911844475,2012-12-01,88.83243055981194,False,All Rwanda
840,07,Transport,772.5927231856721,2012-12-01,99.44595409481755,False,All Rwanda
841,08,Communication,238.1321768462081,2012-12-01,102.12243436741548,False,All Rwanda
842,09,Recreation and culture,218.13981330048003,2012-12-01,99.59124053445836,False,All Rwanda
843,10,Education,200.9885867838568,2012-12-01,77.02950362587481,False,All Rwanda
844,11,Restaurants and hotels,643.9875038495742,2012-12-01,91.79466234685849,False,All Rwanda
845,12,Miscellaneous goods and services,515.9834508284413,2012-12-01,95.71469921513535,False,All Rwanda
846,00,GENERAL INDEX (CPI),10000.000000000005,2013-01-01,95.30599837624325,False,All Rwanda
847,01,Food and non-alcoholic beverages,3903.5428337111343,2013-01-01,94.13628983282186,False,All Rwanda
848,01.1.1,Bread and cereals ,662.2591994582781,2013-01-01,108.27895326387684,True,All Rwanda
849,01.1.2,Meat,173.7715732678241,2013-01-01,99.84221401510253,True,All Rwanda
850,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-01-01,81.80017508926255,True,All Rwanda
851,01.1.7,Vegetables ,1842.8570486570281,2013-01-01,90.45443762569379,True,All Rwanda
852,01.2,Non-alcoholic beverages ,114.62930950425736,2013-01-01,97.87406932837844,True,All Rwanda
853,02,Alcoholic beverages and tobacco,680.8440217778525,2013-01-01,94.87705412647954,False,All Rwanda
854,03,Clothing and footwear,530.9944773078367,2013-01-01,99.82412967228646,False,All Rwanda
855,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-01-01,96.71555418048872,False,All Rwanda
856,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-01-01,100.8292171204931,False,All Rwanda
857,06,Health,121.09522911844475,2013-01-01,88.59582305643708,False,All Rwanda
858,07,Transport,772.5927231856721,2013-01-01,98.65183824430116,False,All Rwanda
859,08,Communication,238.1321768462081,2013-01-01,102.66096482459055,False,All Rwanda
860,09,Recreation and culture,218.13981330048003,2013-01-01,99.94069995922224,False,All Rwanda
861,10,Education,200.9885867838568,2013-01-01,94.88341704860518,False,All Rwanda
862,11,Restaurants and hotels,643.9875038495742,2013-01-01,91.85492205384044,False,All Rwanda
863,12,Miscellaneous goods and services,515.9834508284413,2013-01-01,96.48040452309874,False,All Rwanda
864,00,GENERAL INDEX (CPI),10000.000000000005,2013-02-01,95.36319414918809,False,All Rwanda
865,01,Food and non-alcoholic beverages,3903.5428337111343,2013-02-01,94.05484962065188,False,All Rwanda
866,01.1.1,Bread and cereals ,662.2591994582781,2013-02-01,105.46388283586523,True,All Rwanda
867,01.1.2,Meat,173.7715732678241,2013-02-01,99.54324357191261,True,All Rwanda
868,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-02-01,84.86982660702365,True,All Rwanda
869,01.1.7,Vegetables ,1842.8570486570281,2013-02-01,91.8888060016197,True,All Rwanda
870,01.2,Non-alcoholic beverages ,114.62930950425736,2013-02-01,98.21335213799931,True,All Rwanda
871,02,Alcoholic beverages and tobacco,680.8440217778525,2013-02-01,95.51311050500627,False,All Rwanda
872,03,Clothing and footwear,530.9944773078367,2013-02-01,99.33309327868268,False,All Rwanda
873,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-02-01,96.87933279655508,False,All Rwanda
874,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-02-01,101.33871318972338,False,All Rwanda
875,06,Health,121.09522911844475,2013-02-01,88.58952821136884,False,All Rwanda
876,07,Transport,772.5927231856721,2013-02-01,98.82421170064504,False,All Rwanda
877,08,Communication,238.1321768462081,2013-02-01,102.86034883031463,False,All Rwanda
878,09,Recreation and culture,218.13981330048003,2013-02-01,100.87933846684047,False,All Rwanda
879,10,Education,200.9885867838568,2013-02-01,94.88341704860518,False,All Rwanda
880,11,Restaurants and hotels,643.9875038495742,2013-02-01,92.08533564905098,False,All Rwanda
881,12,Miscellaneous goods and services,515.9834508284413,2013-02-01,96.78508520241472,False,All Rwanda
